frame_id,time_ms,phrase_idx,syllable_idx,global_syllable_idx,syllable,start_viseme,end_viseme,alpha
1252,50080,10,15,188,cheng,7,6,0.996374
1253,50120,10,15,188,cheng,7,6,1.0
1254,50160,10,15,188,cheng,6,5,0.0
1255,50200,10,15,188,cheng,6,5,0.230872
1256,50240,10,15,188,cheng,6,5,0.829493
1257,50280,10,15,188,cheng,6,5,1.0
1258,50320,10,15,188,cheng,6,5,1.0
1259,50360,11,0,189,gai,5,5,1.0
1260,50400,11,0,189,gai,5,5,1.0
1261,50440,11,0,189,gai,5,5,0.0
1262,50480,11,0,189,gai,5,2,0.0
1263,50520,11,0,189,gai,5,2,0.209877
1264,50560,11,0,189,gai,5,2,0.790123
1265,50600,11,0,189,gai,2,5,0.0
1266,50640,11,0,189,gai,5,5,0.0
1267,50680,11,0,189,gai,5,5,0.829493
1268,50720,11,0,189,gai,5,5,0.0
1269,50760,11,0,189,gai,5,5,0.430809
1270,50800,11,0,189,gai,5,5,0.996374
1271,50840,11,0,189,gai,5,4,0.0
1272,50880,11,0,189,gai,5,4,0.829493
1273,50920,11,0,189,gai,4,4,0.0
1274,50960,11,0,189,gai,4,4,0.829493
1275,51000,11,0,189,gai,5,2,0.0
1276,51040,11,0,189,gai,5,2,0.209877
1277,51080,11,0,189,gai,5,2,0.790123
1278,51120,11,1,190,fang,5,5,1.0
1279,51160,11,1,190,fang,5,5,1.0
1280,51200,11,1,190,fang,5,5,1.0
1281,51240,11,1,190,fang,5,5,0.0
1282,51280,11,1,190,fang,5,5,0.829493
1283,51320,11,1,190,fang,5,5,1.0
1284,51360,11,1,190,fang,5,4,0.0
1285,51400,11,1,190,fang,5,4,0.430809
1286,51440,11,1,190,fang,5,4,0.996374
1287,51480,11,1,190,fang,5,4,1.0
1288,51520,11,2,191,fa,4,4,1.0
1289,51560,11,2,191,fa,4,4,1.0
1290,51600,11,2,191,fa,4,4,0.0
1291,51640,11,2,191,fa,4,4,1.0
1292,51680,11,2,191,fa,4,3,0.0
1293,51720,11,2,191,fa,4,3,0.829493
1294,51760,11,2,191,fa,4,3,1.0
1295,51800,11,2,191,fa,3,4,0.0
1296,51840,11,3,192,zai,2,2,1.0
1297,51880,11,3,192,zai,2,2,1.0
1298,51920,11,3,192,zai,2,2,1.0
1299,51960,11,3,192,zai,3,2,0.0
1300,52000,11,3,192,zai,3,2,1.0
1301,52040,11,3,192,zai,2,3,0.0
1302,52080,11,3,192,zai,2,3,0.829493
1303,52120,11,3,192,zai,2,3,1.0
1304,52160,11,4,193,dan,4,4,1.0
1305,52200,11,4,193,dan,4,4,1.0
1306,52240,11,4,193,dan,4,4,1.0
1307,52280,11,4,193,dan,4,4,0.0
1308,52320,11,4,193,dan,4,4,0.430809
1309,52360,11,4,193,dan,4,4,0.996374
1310,52400,11,4,193,dan,4,4,1.0
1311,52440,11,4,193,dan,4,4,0.0
1312,52480,11,4,193,dan,4,4,1.0
1313,52520,11,5,194,kuai,4,4,1.0
1314,52560,11,5,194,kuai,4,4,1.0
1315,52600,11,5,194,kuai,5,2,0.0
1316,52640,11,5,194,kuai,5,2,0.5
1317,52680,11,5,194,kuai,5,2,1.0
1318,52720,11,5,194,kuai,2,4,0.0
1319,52760,11,5,194,kuai,2,4,0.829493
1320,52800,11,5,194,kuai,4,4,0.0
1321,52840,11,5,194,kuai,4,4,0.430809
1322,52880,11,5,194,kuai,4,4,0.996374
1323,52920,11,6,195,xian,1,1,1.0
1324,52960,11,6,195,xian,1,1,1.0
1325,53000,11,6,195,xian,1,7,0.0
1326,53040,11,6,195,xian,1,7,0.829493
1327,53080,11,6,195,xian,1,7,1.0
1328,53120,11,6,195,xian,7,4,0.0
1329,53160,11,6,195,xian,7,4,0.829493
1330,53200,11,7,196,ka,0,5,0.0
1331,53240,11,7,196,ka,0,5,0.170507
1332,53280,11,7,196,ka,5,7,0.0
1333,53320,11,7,196,ka,5,7,0.829493
1334,53360,11,7,196,ka,5,7,1.0
1335,53400,11,7,196,ka,7,2,0.0
1336,53440,11,7,196,ka,7,2,1.0
1337,53480,11,7,196,ka,2,2,1.0
1338,53520,11,7,196,ka,2,4,0.0
1339,53560,11,8,197,shang,4,4,1.0
1340,53600,11,8,197,shang,3,2,0.0
1341,53640,11,8,197,shang,3,2,0.209877
1342,53680,11,8,197,shang,3,2,0.790123
1343,53720,11,8,197,shang,3,2,1.0
1344,53760,11,8,197,shang,2,7,0.0
1345,53800,11,8,197,shang,2,7,0.829493
1346,53840,11,8,197,shang,7,4,0.0
1347,53880,11,8,197,shang,7,4,0.829493
1348,53920,11,8,197,shang,7,4,1.0
1349,53960,11,9,198,shi,2,5,0.0
1350,54000,11,9,198,shi,2,5,0.230872
1351,54040,11,9,198,shi,2,5,0.829493
1352,54080,11,9,198,shi,2,5,1.0
1353,54120,11,9,198,shi,5,5,0.0
1354,54160,11,9,198,shi,5,5,0.430809
1355,54200,11,9,198,shi,5,5,0.996374
1356,54240,11,10,199,xian,2,2,1.0
1357,54280,11,10,199,xian,2,2,1.0
1358,54320,11,10,199,xian,2,2,1.0
1359,54360,11,10,199,xian,2,2,1.0
1360,54400,11,10,199,xian,2,7,0.0
1361,54440,11,10,199,xian,2,7,0.829493
1362,54480,11,10,199,xian,2,7,1.0
1363,54520,11,11,200,le,2,2,1.0
1364,54560,11,11,200,le,2,2,1.0
1365,54600,11,11,200,le,2,4,0.0
1366,54640,11,11,200,le,2,4,0.230872
1367,54680,11,11,200,le,2,4,0.829493
1368,54720,11,11,200,le,2,4,1.0
1369,54760,11,11,200,le,2,4,1.0
1370,54800,11,12,201,chao,2,2,1.0
1371,54840,11,12,201,chao,2,2,1.0
1372,54880,11,12,201,chao,2,6,0.0
1373,54920,11,12,201,chao,2,6,0.134951
1374,54960,11,12,201,chao,2,6,0.603313
1375,55000,11,12,201,chao,2,6,0.964506
1376,55040,11,12,201,chao,2,6,1.0
1377,55080,11,12,201,chao,2,6,1.0
1378,55120,11,13,202,guo,4,4,1.0
1379,55160,11,13,202,guo,4,4,1.0
1380,55200,11,13,202,guo,4,4,1.0
1381,55240,11,13,202,guo,4,6,0.0
1382,55280,11,13,202,guo,4,6,0.134951
1383,55320,11,13,202,guo,4,6,0.603313
1384,55360,11,13,202,guo,4,6,0.964506
1385,55400,11,13,202,guo,4,6,1.0
1386,55440,11,13,202,guo,4,6,1.0
1387,55480,11,14,203,de,2,2,1.0
1388,55520,11,14,203,de,2,2,1.0
1389,55560,11,14,203,de,2,4,0.0
1390,55600,11,14,203,de,2,4,0.230872
1391,55640,11,14,203,de,2,4,0.829493
1392,55680,11,14,203,de,2,4,1.0
1393,55720,11,14,203,de,2,4,1.0
1394,55760,11,15,204,shi,2,2,1.0
1395,55800,11,15,204,shi,2,2,1.0
1396,55840,11,15,204,shi,2,5,0.0
1397,55880,11,15,204,shi,2,5,0.230872
1398,55920,11,15,204,shi,2,5,0.829493
1399,55960,11,15,204,shi,2,5,1.0
1400,56000,11,15,204,shi,2,5,1.0
1401,56040,11,16,205,shi,2,2,1.0
1402,56080,11,16,205,shi,2,2,1.0
1403,56120,11,16,205,shi,2,5,0.0
1404,56160,11,16,205,shi,2,5,0.230872
1405,56200,11,16,205,shi,2,5,0.829493
1406,56240,11,16,205,shi,2,5,1.0
1407,56280,11,16,205,shi,2,5,1.0
1408,56320,11,17,206,fang,1,1,1.0
1409,56360,11,17,206,fang,1,1,1.0
1410,56400,11,17,206,fang,1,1,1.0
1411,56440,11,17,206,fang,1,7,0.0
1412,56480,11,17,206,fang,1,7,0.829493
1413,56520,11,17,206,fang,7,2,0.0
1414,56560,11,17,206,fang,7,2,0.5
1415,56600,11,17,206,fang,7,2,1.0
1416,56640,11,17,206,fang,2,4,0.0
1417,56680,11,17,206,fang,2,4,0.829493
1418,56720,11,18,207,zhen,4,4,1.0
1419,56760,11,18,207,zhen,4,4,1.0
1420,56800,11,18,207,zhen,4,4,1.0
1421,56840,11,18,207,zhen,4,4,0.0
1422,56880,11,18,207,zhen,4,4,1.0
1423,56920,11,18,207,zhen,4,6,0.0
1424,56960,11,18,207,zhen,4,6,0.829493
1425,57000,11,18,207,zhen,4,6,1.0
1426,57040,11,19,208,mian,3,3,1.0
1427,57080,11,19,208,mian,3,3,1.0
1428,57120,11,19,208,mian,3,3,1.0
1429,57160,11,19,208,mian,5,2,0.0
1430,57200,11,19,208,mian,5,2,0.209877
1431,57240,11,19,208,mian,5,2,0.790123
1432,57280,11,19,208,mian,2,5,0.0
1433,57320,11,19,208,mian,2,5,0.829493
1434,57360,11,19,208,mian,2,5,1.0
1435,57400,11,20,209,bu,5,5,1.0
1436,57440,11,20,209,bu,5,2,0.0
1437,57480,11,20,209,bu,2,7,0.0
1438,57520,11,20,209,bu,2,7,0.829493
1439,57560,11,20,209,bu,2,7,1.0
1440,57600,11,20,209,bu,7,6,0.0
1441,57640,11,20,209,bu,7,6,0.829493
1442,57680,11,20,209,bu,7,6,1.0
1443,57720,11,21,210,biao,3,2,0.0
1444,57760,11,21,210,biao,3,2,0.209877
1445,57800,11,21,210,biao,3,2,0.790123
1446,57840,11,21,210,biao,2,4,0.0
1447,57880,11,21,210,biao,2,4,1.0
1448,57920,11,21,210,biao,4,4,0.0
1449,57960,11,21,210,biao,4,4,1.0
1450,58000,11,22,211,qing,2,3,0.0
1451,58040,11,22,211,qing,2,3,1.0
1452,58080,11,22,211,qing,3,3,0.0
1453,58120,11,22,211,qing,3,3,0.829493
1454,58160,11,22,211,qing,3,3,1.0
1455,58200,11,22,211,qing,3,4,0.0
1456,58240,11,22,211,qing,3,4,0.829493
1457,58280,11,22,211,qing,3,4,1.0
1458,58320,11,23,212,sheng,2,3,0.0
1459,58360,11,23,212,sheng,2,3,0.430809
1460,58400,11,23,212,sheng,2,3,0.996374
1461,58440,11,23,212,sheng,2,3,1.0
1462,58480,11,23,212,sheng,3,6,0.0
1463,58520,11,23,212,sheng,6,6,0.0
1464,58560,11,23,212,sheng,6,6,0.829493
1465,58600,11,23,212,sheng,6,6,1.0
1466,58640,11,24,213,cheng,0,3,0.0
1467,58680,11,24,213,cheng,0,3,0.170507
1468,58720,11,24,213,cheng,3,3,0.0
1469,58760,11,24,213,cheng,3,3,0.829493
1470,58800,11,24,213,cheng,3,3,0.0
1471,58840,11,24,213,cheng,3,3,0.829493
1472,58880,11,25,214,neng,2,5,0.0
1473,58920,11,25,214,neng,2,5,0.829493
1474,58960,11,25,214,neng,2,5,1.0
1475,59000,11,25,214,neng,5,4,0.0
1476,59040,11,25,214,neng,5,4,0.829493
1477,59080,11,25,214,neng,4,4,0.0
1478,59120,11,25,214,neng,4,4,0.829493
1479,59160,11,25,214,neng,4,4,1.0
1480,59200,11,26,215,li,4,4,1.0
1481,59240,11,26,215,li,4,4,1.0
1482,59280,11,26,215,li,4,6,0.0
1483,59320,11,26,215,li,4,6,0.230872
1484,59360,11,26,215,li,4,6,0.829493
1485,59400,11,26,215,li,4,6,1.0
1486,59440,11,26,215,li,6,3,0.0
1487,59480,11,26,215,li,6,3,0.829493
1488,59520,11,26,215,li,6,3,1.0
1495,59800,12,0,216,xian,5,5,1.0
1496,59840,12,0,216,xian,5,5,1.0
1497,59880,12,0,216,xian,5,7,0.0
1498,59920,12,0,216,xian,5,7,0.230872
1499,59960,12,0,216,xian,5,7,0.829493
1500,60000,12,0,216,xian,5,7,1.0
1501,60040,12,0,216,xian,5,7,1.0
1502,60080,12,1,217,zhu,3,5,0.0
1503,60120,12,1,217,zhu,3,5,0.230872
1504,60160,12,1,217,zhu,3,5,0.829493
1505,60200,12,1,217,zhu,3,5,1.0
1506,60240,12,1,217,zhu,3,5,1.0
1507,60280,12,1,217,zhu,5,3,0.0
1508,60320,12,1,217,zhu,5,3,1.0
1509,60360,12,2,218,ti,3,3,1.0
1510,60400,12,2,218,ti,3,3,1.0
1511,60440,12,2,218,ti,5,2,0.0
1512,60480,12,2,218,ti,5,2,0.5
1513,60520,12,2,218,ti,5,2,1.0
1514,60560,12,3,219,sheng,5,5,1.0
1515,60600,12,3,219,sheng,5,5,1.0
1516,60640,12,3,219,sheng,5,2,0.0
1517,60680,12,3,219,sheng,5,2,1.0
1518,60720,12,3,219,sheng,2,5,0.0
1519,60760,12,3,219,sheng,2,5,1.0
1520,60800,12,4,220,le,4,4,1.0
1521,60840,12,4,220,le,4,4,1.0
1522,60880,12,4,220,le,4,2,0.0
1523,60920,12,4,220,le,4,2,0.5
1524,60960,12,4,220,le,4,2,1.0
1525,61000,12,4,220,le,2,2,0.0
1526,61040,12,4,220,le,2,2,1.0
1527,61080,12,5,221,ji,4,4,1.0
1528,61120,12,5,221,ji,4,4,1.0
1529,61160,12,5,221,ji,4,4,1.0
1530,61200,12,5,221,ji,4,5,0.0
1531,61240,12,5,221,ji,4,5,0.829493
1532,61280,12,5,221,ji,4,5,1.0
1533,61320,12,6,222,qi,5,0,0.0
1534,61360,12,6,222,qi,5,0,0.5
1535,61400,12,6,222,qi,0,7,0.0
1536,61440,12,6,222,qi,0,7,0.170507
1537,61480,12,6,222,qi,0,7,1.0
1538,61520,12,7,223,ren,6,6,1.0
1539,61560,12,7,223,ren,6,6,1.0
1540,61600,12,7,223,ren,5,2,0.0
1541,61640,12,7,223,ren,5,2,0.209877
1542,61680,12,7,223,ren,5,2,0.790123
1543,61720,12,7,223,ren,5,2,1.0
1544,61760,12,8,224,fu,4,4,1.0
1545,61800,12,8,224,fu,4,4,1.0
1546,61840,12,8,224,fu,4,4,0.0
1547,61880,12,8,224,fu,4,4,1.0
1548,61920,12,8,224,fu,4,2,0.0
1549,61960,12,8,224,fu,4,2,1.0
1550,62000,12,9,225,zhi,4,4,1.0
1551,62040,12,9,225,zhi,4,4,1.0
1552,62080,12,9,225,zhi,4,4,0.0
1553,62120,12,9,225,zhi,4,4,0.829493
1554,62160,12,9,225,zhi,4,4,1.0
1555,62200,12,9,225,zhi,5,3,0.0
1556,62240,12,9,225,zhi,5,3,0.230872
1557,62280,12,9,225,zhi,5,3,0.829493
1558,62320,12,9,225,zhi,5,3,1.0
1559,62360,12,10,226,xi,3,3,1.0
1560,62400,12,10,226,xi,3,3,1.0
1561,62440,12,10,226,xi,3,3,1.0
1562,62480,12,11,227,wei,4,4,1.0
1563,62520,12,11,227,wei,4,4,1.0
1564,62560,12,11,227,wei,4,4,1.0
1565,62600,12,11,227,wei,2,5,0.0
1566,62640,12,11,227,wei,5,4,0.0
1567,62680,12,11,227,wei,5,4,0.829493
1568,62720,12,11,227,wei,5,4,1.0
1569,62760,12,12,228,ren,4,4,1.0
1570,62800,12,12,228,ren,4,4,1.0
1571,62840,12,12,228,ren,2,5,0.0
1572,62880,12,12,228,ren,2,5,0.430809
1573,62920,12,12,228,ren,2,5,0.996374
1574,62960,12,13,229,lei,7,7,1.0
1575,63000,12,13,229,lei,7,7,1.0
1576,63040,12,13,229,lei,7,7,1.0
1577,63080,12,13,229,lei,7,7,1.0
1578,63120,12,13,229,lei,7,4,0.0
1579,63160,12,13,229,lei,7,4,0.230872
1580,63200,12,13,229,lei,7,4,0.829493
1581,63240,12,13,229,lei,7,4,1.0
1582,63280,12,14,230,biao,6,6,1.0
1583,63320,12,14,230,biao,6,6,1.0
1584,63360,12,14,230,biao,6,6,1.0
1585,63400,12,14,230,biao,6,6,1.0
1586,63440,12,15,231,qing,5,5,1.0
1587,63480,12,15,231,qing,5,5,1.0
1588,63520,12,15,231,qing,5,4,0.0
1589,63560,12,15,231,qing,5,4,0.430809
1590,63600,12,15,231,qing,5,4,0.996374
1591,63640,12,15,231,qing,5,4,1.0
1592,63680,12,16,232,yi,5,5,1.0
1593,63720,12,16,232,yi,5,5,1.0
1594,63760,12,16,232,yi,5,5,0.0
1595,63800,12,16,232,yi,5,5,0.829493
1596,63840,12,16,232,yi,0,5,0.0
1597,63880,12,16,232,yi,0,5,0.170507
1598,63920,12,16,232,yi,0,5,1.0
1599,63960,12,17,233,shi,4,4,1.0
1600,64000,12,17,233,shi,4,4,1.0
1601,64040,12,17,233,shi,4,4,0.0
1602,64080,12,17,233,shi,4,4,0.829493
1603,64120,12,17,233,shi,4,4,1.0
1604,64160,12,18,234,xian,5,5,1.0
1605,64200,12,18,234,xian,5,5,1.0
1606,64240,12,18,234,xian,5,5,1.0
1607,64280,12,18,234,xian,5,5,1.0
1608,64320,12,18,234,xian,5,5,0.0
1609,64360,12,18,234,xian,5,5,1.0
1610,64400,12,18,234,xian,5,5,0.0
1611,64440,12,19,235,zi,2,5,0.0
1612,64480,12,19,235,zi,2,5,0.430809
1613,64520,12,19,235,zi,2,5,0.996374
1614,64560,12,19,235,zi,5,7,0.0
1615,64600,12,19,235,zi,5,7,0.430809
1616,64640,12,19,235,zi,5,7,0.996374
1617,64680,12,20,236,ran,2,2,1.0
1618,64720,12,20,236,ran,2,2,1.0
1619,64760,12,20,236,ran,2,2,1.0
1620,64800,12,20,236,ran,2,2,1.0
1621,64840,12,20,236,ran,2,4,0.0
1622,64880,12,20,236,ran,2,4,0.829493
1623,64920,12,20,236,ran,2,4,1.0
1624,64960,12,21,237,jiao,7,7,1.0
1625,65000,12,21,237,jiao,7,7,1.0
1626,65040,12,21,237,jiao,7,6,0.0
1627,65080,12,21,237,jiao,7,6,0.829493
1628,65120,12,21,237,jiao,2,5,0.0
1629,65160,12,21,237,jiao,2,5,0.829493
1630,65200,12,21,237,jiao,2,5,1.0
1631,65240,12,22,238,hu,7,7,1.0
1632,65280,12,22,238,hu,7,7,1.0
1633,65320,12,22,238,hu,7,7,1.0
1634,65360,12,22,238,hu,7,6,0.0
1635,65400,12,22,238,hu,7,6,0.829493
1636,65440,12,23,239,de,2,2,1.0
1637,65480,12,23,239,de,2,4,0.0
1638,65520,12,23,239,de,2,4,1.0
1639,65560,12,23,239,de,4,4,1.0
1640,65600,12,23,239,de,4,3,0.0
1641,65640,12,23,239,de,4,3,0.829493
1642,65680,12,24,240,neng,4,4,1.0
1643,65720,12,24,240,neng,4,4,1.0
1644,65760,12,24,240,neng,4,4,0.0
1645,65800,12,24,240,neng,4,4,1.0
1646,65840,12,24,240,neng,4,5,0.0
1647,65880,12,24,240,neng,4,5,0.829493
1648,65920,12,25,241,li,5,5,1.0
1649,65960,12,25,241,li,5,5,1.0
1650,66000,12,25,241,li,5,5,1.0
1651,66040,12,25,241,li,5,2,0.0
1652,66080,12,25,241,li,5,2,0.209877
1653,66120,12,25,241,li,5,2,0.790123
1654,66160,12,25,241,li,5,2,1.0
1655,66200,12,25,241,li,2,3,0.0
1656,66240,12,25,241,li,2,3,0.230872
1657,66280,12,25,241,li,2,3,0.829493
1658,66320,12,25,241,li,2,3,1.0
1659,66360,12,25,241,li,3,4,0.0
1660,66400,12,25,241,li,4,4,0.0
1661,66440,12,25,241,li,4,4,0.829493
1662,66480,12,25,241,li,4,4,1.0
1663,66520,12,25,241,li,2,3,0.0
1664,66560,12,25,241,li,3,3,0.0
1665,66600,12,25,241,li,3,3,0.430809
1666,66640,12,25,241,li,3,3,0.996374
1667,66680,12,25,241,li,3,4,0.0
1668,66720,12,25,241,li,3,4,0.430809
1669,66760,12,25,241,li,3,4,0.996374
1670,66800,12,25,241,li,0,5,0.0
1671,66840,12,25,241,li,0,5,0.003626
1672,66880,12,25,241,li,0,5,0.569191
1673,66920,12,25,241,li,5,7,0.0
1674,66960,12,25,241,li,5,7,0.829493
1675,67000,12,25,241,li,5,7,1.0
1676,67040,12,25,241,li,7,2,0.0
1677,67080,12,25,241,li,7,2,0.5
1678,67120,12,25,241,li,7,2,1.0
1679,67160,12,25,241,li,0,3,0.0
1680,67200,12,25,241,li,3,3,0.0
1681,67240,12,25,241,li,3,3,1.0
1682,67280,12,25,241,li,3,3,0.0
1683,67320,12,25,241,li,3,3,1.0
1684,67360,12,25,241,li,3,3,0.0
1685,67400,12,25,241,li,3,3,0.829493
1686,67440,12,25,241,li,3,4,0.0
1687,67480,12,25,241,li,3,4,1.0
1688,67520,12,25,241,li,4,2,0.0
1689,67560,12,25,241,li,4,2,0.5
1690,67600,12,25,241,li,4,2,1.0
1691,67640,12,25,241,li,2,3,0.0
1692,67680,12,25,241,li,2,3,1.0
1693,67720,12,25,241,li,3,3,0.0
1694,67760,12,25,241,li,3,3,0.829493
1695,67800,12,25,241,li,3,4,0.0
1696,67840,12,25,241,li,3,4,0.430809
1697,67880,12,25,241,li,3,4,0.996374
1698,67920,12,25,241,li,3,4,1.0
1699,67960,12,25,241,li,4,5,0.0
1700,68000,12,25,241,li,4,5,0.430809
1701,68040,12,25,241,li,4,5,0.996374
1702,68080,12,25,241,li,4,5,1.0
1703,68120,12,25,241,li,5,4,0.0
1704,68160,12,25,241,li,5,4,1.0
1705,68200,12,25,241,li,4,4,0.0
1706,68240,12,25,241,li,4,4,0.829493
1707,68280,12,25,241,li,2,5,0.0
1708,68320,12,25,241,li,2,5,0.430809
1709,68360,12,25,241,li,2,5,0.996374
1710,68400,12,25,241,li,5,4,0.0
1711,68440,12,25,241,li,5,4,0.134951
1712,68480,12,25,241,li,5,4,0.603313
1713,68520,12,25,241,li,5,4,0.964506
1714,68560,12,25,241,li,5,4,1.0
1715,68600,12,25,241,li,4,4,0.0
1716,68640,12,25,241,li,4,4,0.230872
1717,68680,12,25,241,li,4,4,0.829493
1718,68720,12,25,241,li,4,4,1.0
1719,68760,12,25,241,li,4,4,1.0
1749,69960,12,25,241,li,4,4,0.0
1750,70000,12,25,241,li,4,4,0.829493
1751,70040,12,25,241,li,4,7,0.0
1752,70080,12,25,241,li,4,7,0.829493
1753,70120,12,25,241,li,7,4,0.0
1754,70160,12,25,241,li,7,4,0.829493
1755,70200,12,25,241,li,4,1,0.0
1756,70240,12,25,241,li,4,1,0.5
1757,70280,12,25,241,li,4,1,1.0
1758,70320,12,25,241,li,1,7,0.0
1759,70360,12,25,241,li,1,7,0.829493
1760,70400,12,25,241,li,7,4,0.0
1761,70440,12,25,241,li,7,4,0.430809
1762,70480,12,25,241,li,7,4,0.996374
1763,70520,12,25,241,li,4,1,0.0
1764,70560,12,25,241,li,4,1,0.5
1765,70600,12,25,241,li,1,7,0.0
1766,70640,12,25,241,li,1,7,0.430809
1767,70680,12,25,241,li,1,7,0.996374
1768,70720,12,25,241,li,1,7,1.0
1769,70760,12,25,241,li,7,7,0.0
1770,70800,12,25,241,li,7,7,0.430809
1771,70840,12,25,241,li,7,7,0.996374
1772,70880,12,25,241,li,7,7,1.0
1773,70920,12,25,241,li,7,5,0.0
1774,70960,12,25,241,li,7,5,0.430809
1775,71000,12,25,241,li,7,5,0.996374
1776,71040,12,25,241,li,5,7,0.0
1777,71080,12,25,241,li,5,7,1.0
1778,71120,12,25,241,li,7,4,0.0
1779,71160,12,25,241,li,7,4,0.829493
1780,71200,12,25,241,li,4,2,0.0
1781,71240,12,25,241,li,4,2,0.5
1782,71280,12,25,241,li,2,7,0.0
1783,71320,12,25,241,li,2,7,0.829493
1784,71360,12,25,241,li,2,7,1.0
1785,71400,12,25,241,li,7,2,0.0
1786,71440,12,25,241,li,7,2,0.5
1787,71480,12,25,241,li,7,2,1.0
1788,71520,12,25,241,li,4,3,0.0
1789,71560,12,25,241,li,4,3,0.829493
1790,71600,12,25,241,li,4,3,1.0
1791,71640,12,25,241,li,3,7,0.0
1792,71680,12,25,241,li,3,7,0.829493
1793,71720,12,25,241,li,3,7,1.0
1794,71760,12,25,241,li,7,4,0.0
1795,71800,12,25,241,li,7,4,0.000218
1796,71840,12,25,241,li,7,4,0.00167
1797,71880,12,25,241,li,7,4,0.005391
1798,71920,12,25,241,li,7,4,0.012208
1799,71960,12,25,241,li,7,4,0.022757
1800,72000,12,25,241,li,7,4,0.037494
1801,72040,12,25,241,li,7,4,0.056708
1802,72080,12,25,241,li,7,4,0.080535
1803,72120,12,25,241,li,7,4,0.10897
1804,72160,12,25,241,li,7,4,0.141882
1805,72200,12,25,241,li,7,4,0.179026
1806,72240,12,25,241,li,7,4,0.220056
1807,72280,12,25,241,li,7,4,0.26454
1808,72320,12,25,241,li,7,4,0.311969
1809,72360,12,25,241,li,7,4,0.361775
1810,72400,12,25,241,li,7,4,0.413341
1811,72440,12,25,241,li,7,4,0.466016
1812,72480,12,25,241,li,7,4,0.519127
1813,72520,12,25,241,li,7,4,0.571993
1814,72560,12,25,241,li,7,4,0.623937
1815,72600,12,25,241,li,7,4,0.674299
1816,72640,12,25,241,li,7,4,0.722453
1817,72680,12,25,241,li,7,4,0.767816
1818,72720,12,25,241,li,7,4,0.80986
1819,72760,12,25,241,li,7,4,0.848131
1820,72800,12,25,241,li,7,4,0.882258
1821,72840,12,25,241,li,7,4,0.911965
1822,72880,12,25,241,li,7,4,0.937088
1823,72920,12,25,241,li,7,4,0.957586
1824,72960,12,25,241,li,7,4,0.973554
1825,73000,12,25,241,li,7,4,0.985237
1826,73040,12,25,241,li,7,4,0.993043
1827,73080,12,25,241,li,7,4,0.997556
1828,73120,12,25,241,li,7,4,0.999548
1829,73160,12,25,241,li,7,4,0.999995
1830,73200,12,25,241,li,7,4,1.0
1831,73240,12,25,241,li,7,4,1.0
1832,73280,12,25,241,li,7,4,1.0
1833,73320,12,25,241,li,7,4,1.0
1834,73360,12,25,241,li,7,4,1.0
1835,73400,12,25,241,li,7,4,1.0
1836,73440,12,25,241,li,7,4,1.0
1837,73480,12,25,241,li,7,4,1.0
1838,73520,12,25,241,li,7,4,1.0
1839,73560,12,25,241,li,7,4,1.0
1840,73600,12,25,241,li,7,4,1.0
1841,73640,12,25,241,li,7,4,1.0
1842,73680,12,25,241,li,7,4,1.0
1843,73720,12,25,241,li,4,5,0.0
1844,73760,12,25,241,li,4,5,0.230872
1845,73800,12,25,241,li,4,5,0.829493
1846,73840,12,25,241,li,4,5,1.0
1847,73880,12,25,241,li,4,5,1.0
1848,73920,12,25,241,li,5,5,0.0
1849,73960,12,25,241,li,5,5,0.0
1850,74000,12,25,241,li,5,5,0.829493
1851,74040,12,25,241,li,2,5,0.0
1852,74080,12,25,241,li,2,5,0.430809
1853,74120,12,25,241,li,2,5,0.996374
1854,74160,12,25,241,li,5,7,0.0
1855,74200,12,25,241,li,5,7,0.829493
1856,74240,12,25,241,li,7,2,0.0
1857,74280,12,25,241,li,7,2,0.209877
1858,74320,12,25,241,li,7,2,0.790123
1859,74360,12,25,241,li,2,5,0.0
1860,74400,12,25,241,li,2,5,0.829493
1861,74440,12,25,241,li,2,5,1.0
1862,74480,12,25,241,li,5,4,0.0
1863,74520,12,25,241,li,5,4,1.0
1864,74560,12,25,241,li,4,4,0.0
1865,74600,12,25,241,li,4,4,0.829493
1866,74640,12,25,241,li,4,4,1.0
1867,74680,12,25,241,li,2,5,0.0
1868,74720,12,25,241,li,2,5,0.829493
1869,74760,12,25,241,li,5,6,0.0
1870,74800,12,25,241,li,5,6,0.829493
1871,74840,12,25,241,li,5,6,1.0
1872,74880,12,25,241,li,6,3,0.0
1873,74920,12,25,241,li,6,3,1.0
1874,74960,12,25,241,li,3,5,0.0
1875,75000,12,25,241,li,3,5,0.430809
1876,75040,12,25,241,li,3,5,0.996374
1877,75080,12,25,241,li,3,5,1.0
1878,75120,12,25,241,li,5,5,0.0
1879,75160,12,25,241,li,5,5,0.430809
1880,75200,12,25,241,li,5,5,0.996374
1881,75240,12,25,241,li,5,5,1.0
1882,75280,12,25,241,li,5,5,0.0
1883,75320,12,25,241,li,5,5,0.829493
1884,75360,12,25,241,li,2,5,0.0
1885,75400,12,25,241,li,2,5,0.430809
1886,75440,12,25,241,li,2,5,0.996374
1887,75480,12,25,241,li,2,5,1.0
1888,75520,12,25,241,li,5,7,0.0
1889,75560,12,25,241,li,5,7,0.829493
1890,75600,12,25,241,li,5,7,1.0
1891,75640,12,25,241,li,7,2,0.0
